user_id,os,age
sJF_PWTVjQ-0rcqp9N4kvQR2OM_FDZys,And,31
sJRIogmZmn3h4xy8LP7nrB6nC0Vm-MEM,And,17
sJTtWN63tn5At8s4Svi-cRtCJJCRv3iz,iOS,33
sJWMv4V-7dLL0mo1lEDsCt6XFcZeDlCq,And,45
sJqk4sKYHPBCEhf8EBhoB-r-2cQL5HUw,iOS,20
sJzKdIBV3QRnmvGS4ecTBFw2MxKb5T1G,iOS,33
sK-s8ssLzXUUCMzHixDmwG2jQS2M3j0o,iOS,35
sK43aMQ9VsV550-85YYwxckDdSJ5aIxp,iOS,21
sKTWOEgS368TmL87iNCX83zsJ9had-V5,iOS,25
sKiM4X4DvZ5BVJsUebQIEDjmwPL0jZBJ,iOS,17
sL3IAx-RaYb7GaoKuNv5X8hDoEgSizjA,iOS,28
sLBW2mGcftcGjcAEEBAnVbX7xPyZ0EK3,iOS,25
sLG2Js_bytQ-T3Y1A2wkQTHEUX6u5FM9,And,21
sLZc8pL1Qs23YWOcN-ZUdb8XVBSKHKoW,And,16
sLeCiOwtweGSmFeRAzEds3wocSrZgQLv,iOS,29
sLkG4bqEf4CZNpiFvYSMu0W1WDL7QMS_,And,25
sLzb6JGiIMZA7QIHEQ4Kjz0QKYSV6wlk,And,37
sMGfvaQQqN_QfW46MAVKYR1pSD52ekHs,iOS,20
sMIlWXVVQM7rGoJl4eC1aJZywLt6UBKF,And,41
sMtlYDWSuGUSVaAFeC9oZRrrNxEZuzc0,iOS,33
sN6p5G9_BfHw8c6KfhxyjlJNK3IFrx5c,iOS,32
sNEGgR1YHh1SHUaKVkSVkLLYai_qn3_-,iOS,29
sNrDWbnDDJxQm8LcSSbpcIuHI7R5SYe-,iOS,32
sP6SfRriheabx422lUl3OLMtvMwt3X8u,And,28
sPCGS_aGrse3Y8V0gLOh9XXR1ZMKNUPr,And,40
sPK2_dsk9aYx1PbwIha8p1qw2pKMskZj,iOS,16
sP_9FYKte6WWB8Lny6djkPVOz5kEQ5bI,iOS,38
sPeOkvGsEJY51CTV-aVrI9kE9JoY47fL,iOS,21
sQ2w9ZzbivqbO_zqrqBxDKoTveCGDroD,And,35
sQE7nlnohtZIw79lhIH01qVqf6vNIZDq,And,28
sQK1_srJJsX2cV0xgy7NiG2xl-xpGtO2,And,41
sQc6-oAdjeNC1X-TyE5tm6T_62I19lxU,And,35
sRA1fAgH69ookIZu0LVdYSj37wmHu3Hm,And,29
sRN0v8r5YpnHCgOC3gJqP6ibGlkPzSTp,And,28
sRa4GpSf32Jw0CJ4EK_fSkXPzsrECtgE,And,23
sRpdzJCcJ0l1NCGL5uvGqVCzRepCvd6N,iOS,30
sRuckIYsTscVG2RCksXc5QCEUzx1_AdP,And,25
sSGCpFf8Z3ydj8G7KuZE5Umryq-rUYUC,iOS,24
sSi9Z5ra19QKHG7OVAI-yAvlswPb9R7t,And,32
sTIwUWbZUl8hDORnc8YhFyozU21vzvTb,iOS,28
sTnXp0yba6UcizsBwiV_O5GaRQpqu0f8,iOS,29
sTsRY-v4vCxkEiwpyrlYyz3PSd4NNNI8,And,21
sUXr6d20wDGcJ-84Gtng7HBqe1u2oW-5,iOS,28
sUc_SThyOIypGtIYQKSRXaDY9z_HPxUH,And,41
sVQ607kiedziiIhbVD2eaO2IPSvSzmO7,And,25
sVfWusukwBBlwjOPV5DINM2Lp0iegI3t,iOS,32
sViNsE1sSDMPRvThtMihssYTBRCq8k3c,And,17
sVnXIy5katAuwieUFoKg6eCiTjOzxUAp,iOS,21
sVz18uWZdA6SCDg0rgKgFGIw7QexPav5,iOS,28
sWpC7GlQ79_QJQSzX3sca4xi61ZH9oLc,iOS,21
sX5v6uk3mvWuQeDSbAtFnY5SM2YzQBbI,And,41
sXRtelznx8uemaNj9xPZOPxHp_K8ftyT,And,16
sXgl4lKujoaOwhayQnT1wcPkPgZGoLVD,iOS,38
sXu1nO2wAkDz-PkgaSCYLZ43o5qiN3dE,iOS,39
sY0AScHLNNZMEBllSc3oKKlXutx8AfIt,And,18
sYAxg5zrgK23493g4f8e7nOaAIU_Thuj,And,28
sYFIv7ryLof2OGic7DnrYRb3BX3VPphc,iOS,18
sZ9LraKWSDMNSs-7EbOXWocm-iAe2VGD,And,40
sZFBdtRCAsI_xLr8r5e6O_-_022U4y25,And,26
sZQYrts_w7Qxa5m7ljNveGZq4WEIxjKR,And,40
s_v0WH0TMkoHZ2YzyOEwkOVDkhOo5MKO,And,44
sa84xrYclv7F6Q8H9zQvpWLOTbCU2nVP,iOS,18
sa8RfgosrTf1NFK7klmj0-Ca2mn1wZlQ,iOS,16
saG9yCsubn5wwB_FAX4wHxWxbagrus9u,And,20
saTDPPZqOq7CyW1Qw9jg6LnfoOUksf05,iOS,20
satMcg_Pdkswi2Nok1eyq3UaN-iNIAoY,And,39
sbQj-5nhr_G6hDVh9DbdeF1QewoWupVY,iOS,20
sbzwn2A2A8QIRuT6QD4AH6dl9x68sXTw,And,20
sd4ojT8PrNfg8thZdIaopmbLakjI9Miq,And,29
sdVAWq7OUOSyP-z2KcFG09pjkYYz9b18,iOS,34
sdy8PR8mR3IHgAU0u2cd_HBfo8lvhbFT,And,17
seH0uZ0dDqyo2-Gv4GDrjXQm_j4eViZc,iOS,21
seNPVEvgzuemzwnTbzfQ4uIixg_Hmidy,iOS,24
sehXGUsNuvGnr0_vyKkscKS8TYGLChNY,And,28
sgHPC9dKtOEmDyzh-8pl-LhvkqLjfJXU,And,37
sgPKUJiBjimhr2s_QB8qc_v8tSrwuAPh,And,27
sgYwri1OQ8zwh61uHs3-PO7gn83b6S_c,iOS,35
sgmuK74-6QOzs7iwYAZDjTwI_vKu3dgq,iOS,35
shwPE5Ok0Hjg_dBhzPBWfn43L5Mw-hAu,iOS,18
shx-4sUnYjF25La6OfEp3diwa1zasOYs,iOS,27
shxx0Rr-MvDWDd13k0EIdpnb8O9KMivK,iOS,32
siOnFdz8nrO9tMXxZIzHlGAWZjxI7BHP,iOS,37
sjG-CdtGX4Wxax-qCKiE4lU9-d8qBBwA,iOS,26
sjRyBYy--3qhoh58CntXAKkNKl2-_h89,iOS,21
skCNfDcsqVa9KTuAofemH145YcTmy1Dn,iOS,31
skFNmtHtrr1lJtFXuds_gGTNlCOqI1-F,iOS,16
skTaB84gAAhFKdDeHcqLDYpsbWUE0ySl,iOS,19
skavbMEDiqnwll4XqtW4ZcRr-WuXZaEG,And,22
skldhMLR0Paaq_zcPZeFcON0fgOj13Bt,And,45
slME4P0FMjQ5SBiqPTcWjVPV8OTvSe5R,And,40
slWPDVleYgg52MEZ2zCvkE-NJEWvz7jk,iOS,27
smDmRnykg61KajpxXKzQ0oNkrh2nuSBj,And,17
smy8hMOvlsJ8ThLnYyvKWLG-ir4l9QPi,iOS,25
sn5uwxMFZDfKE8zCJCu1i46OvTe8OmgT,And,-1
sn7Dh8NQtVPP3BR597YojYCWjdxzax7y,And,45
snC3Lwwk1XDiSV4LwN5_aEM9xJT7lNls,iOS,24
spDWyuz150i4YGZOkNQ5qx2IKWd0My1C,And,17
spmbUEGVfvGDdFWvfziVYPE2dtTp-lqH,iOS,-1
sqN6P-3Hfm7x2XRHeLbBxiEbi0udMsLz,And,41
sqPZBbc0Uu6lIQAmbgvyyxiMwc4UFwsw,And,33
sqtLQqaaT5K1FAV76BaBfzgnDqLJj5lR,And,41
srC5MEz4f4jzNgj1Wfcqpa20N2vFaYmD,iOS,34
srD7uNfXlss3zxyFwyQd2BrG6tplCslT,And,39
sriYkMO8I3bzcRZklZH_po_GWC4nN7IH,And,21
srnVVhSpnj2ZRIi-TeXYfiYSVI21-BgF,iOS,29
ss_S62Z6w78TyjtG-GIMTwS4mZHFCEGQ,And,27
stnROi2xvByQvo7vDHpyGiOVcQpKq6zm,And,19
su5pHnOtWTpl7Nelscs1uc_Gkmwnq28g,And,28
suBJDaE3Q48gayOEvBpKsyRbNpAinmUK,iOS,24
suCWn0P4yMbsjivlYls7tIj32acDlQ6e,iOS,20
suFAZYSYTviBCcTswJwZWP_10LZJ6T0W,iOS,23
svMlM7AAM3U4gy1Pk58jLgb3Gqyz2sNI,iOS,32
svWcQRMRB-Qmz6AlWwFtBrw250z0miMh,iOS,23
svkEi66BmYmuOrfjjWXfXgj1xJiwGtho,iOS,36
sw3HZpHEEhb7244GQJqQ-Jm68-Zunktw,iOS,26
sw8mfAkomN7krUQCxvy3RRKs5ls4sPlj,And,34
swQRDS8g5yaWLjSmAix_ePkdGN-e0VvV,iOS,18
swnab99J5LNV-KKa_aDAx3ULqK5DgUcX,iOS,32
sxJ1_62TgeP_tyUBUPq0-OZgEHaSSg1m,And,45
sxobZmCMOPmLIHYOYL_YwTrSyhYcg38H,And,41
sxwxdtTMgIO5kpfICVUu4zd5t11tD5Tx,And,38
sy7suxfwmw25HcG7vInahmAIS14UjAkb,And,36
syIYdHPt_ghpVroUk6ET4zCDaiMnspRf,And,42
syhHznG49CO-bh9ZWDqbAcTR0-S7BmA-,iOS,27
szHkytRm6Q3DMhPCVxFmE-xMiuvciiTB,And,18
szKXmMO_JIMK3JxnkuAtoJVaiopOQIZM,And,31
szwnseWzhB881F1fMGRGxaPcFn0R_EKB,And,44
t-Y5JL1U838eYuTzg_R4lWI4FQdyVF17,And,18
t0-BKWQwDLwp9vSr-xYJaujYOFNYCYE8,And,32
t0YZMP1mupePyaMIUMT6fSyW4ctbUSCH,And,23
t10qxo9UMHMMNqXppo_oasnZQKzAYL-Y,And,18
t16OHM59wND_iLxhkelZe7mOVzCvFoWT,And,44
t1lyG0VNis6WYWOLW_9o-rqD46TleBxs,iOS,32
t2-1830Svqq37UB3KEe6c6BYjpF7dist,And,45
t21ITz0uXJI6F4T2V1sIFEZQgBnfZL1E,And,38
t2MkI1Fkhsr_wTsHf6STFU0Rg8leaaX3,And,18
t2XDJ6nx0n9geZ17ynXxXcLojGbCdqlD,And,40
t3MK2iX3iVo8MzuwhMTBjqgYdhLH8cKt,iOS,29
t3gJK-vR7HFqqATYZhXA-xk6bUgUepmN,iOS,23
t4-rmr3rb7sBJ9Zxl6__hcyPKxuJYWA4,iOS,35
t5I5H5-52uaeLXgb766mr0vJ7CxaW6Qq,iOS,38
t5_mqY-ZTZ5oUYVsjhylDTisUO5D0bMI,And,15
t6DPcHT5LlDj9j7_P-Yex15usBynNTL4,iOS,34
t7FXexcLl4g8ybRca8JudYAAvvGLgrdc,iOS,35
t7bQCJ5kuYA6Kvs6U9Gj-Zus-QfuwLaf,iOS,15
t8X2cxfKiB1cjzseXoqFRtbYDBVgAHi8,iOS,41
t94VTTLDU_ELENStRPwmHb-Y2rgjOpvS,And,29
t9M7Wcoby9dBmEhGtfgBdh6FlnTJ6Rbe,iOS,25
t9cOz_GV7hdDWLDSzxZHCPwNEXfEz7ia,iOS,29
tA9osr48__RkSAHS8CkrGZbu0muN3YyE,iOS,20
tAmw4FQxE6eZJeYEumwQ0tDCk-daaiQn,iOS,31
tC-b8tlsZq-JxtZ6TAQcBZwXrRUjRmGy,And,24
tCfsLpSlMHiYDaCnfJ0C9t2Cg43xwTgy,And,33
tCy2a5bVMGcq0FrMECFhd4Jr4twAZaNa,And,19
tDrDlWzgD7yiaaAn9cBoXP9HAqkplkqW,And,45
tDsk2vtV0ljcIemiaFW7BSPpzfdW6GPm,iOS,31
tEk68k7s2wu2Kxk6fx0K5lFPiAYlOsxQ,iOS,35
tFAJ_5uUFCSwB3mwnCj66zbQI8Rta7ln,iOS,28
tFE-Tcmtt-YJ4Db2ACH6V-K5-yDtgTQo,iOS,21
tFd29XFbzcBLHd7a9U-5IAbybfRT8MY1,And,17
tGDNTLmtwHQQh1m1wCZdTyv9HioWQyDt,And,22
tGDPoThW2OLQL52gFhWOUEt1D066-SBc,iOS,41
tGcW-Cp7eNs5MQD1w13KoVjRmxlDBRlX,And,41
tGjC0cwUziSfjBOiKFzFOFKajqPE_X3q,And,28
tGsx-eU0iRZHX6IEMwUT-W1ie0KAAdjK,And,33
tHT7XY-VV2L6ber1wp8DONT4lVL_0x_P,And,39
tHUGRg5hli_x0HB2xQ2LwINI6Y1o2Lqp,iOS,21
tHXNf9Xz9owka8P_vWJ5LUU-Jhvk8G_x,And,32
tIPl3B68cXv7TLij9uQDVz5RejJtgn58,And,28
tIYKJ3iNNiNqd6cjU3Asc8_hvN4MPCdD,iOS,19
tIfy1luhTMVnZdaPrZ_c5DqhyHvMooVQ,iOS,36
tItUBigwV9sgngD-Jn-qYxQyQIjYCJGC,iOS,33
tIzv14dbMYbKSwYb1NarvE0Mqa53h11X,And,37
tJ4BB2qeXV3xIixahsxKj2q10t4nhBqT,iOS,18
tJBNdzd4PyOWbzjOQr4onQyXQqEDMrdG,iOS,26
tJTLbE_Y2btUnkOy4AgQRKorBZ6w1K1X,iOS,23
tKR9FzjWJSiPUVkBHqbGSoNyOmoe3YkC,And,19
tKj7AfTKyq1xlB3Uq1GQ12nrkPWIvrWh,And,35
tLP3FofPxlOkjhYeCTnGSN_9j6aE_l74,And,41
tLSC-sbL2BdDKv6DGDoFRBxVjGsBL_PD,iOS,37
tLUF5IhHNVSaHhtf1lUSm_mtiOs0dG0K,And,43
tLU_yNEznTSF8vbwz-cAy362lSX41Oi2,And,31
tNc00nExvCFV8Divea8mQyhYJeR-lJEO,And,39
tOI_s3G-87XBPndfcHgPM5IYA78L8hnx,And,24
tOJGUcPrs5Eaku2hOoUenLvB4dEQf7E7,And,29
tOK-wrzyOgKPsuXO0MpCAP4-cpUV3peq,And,16
tORBqBMRTZLKP7g5dx_o8x_Ky7_ep2XO,And,38
tOTkhUzN0Bzu3qMY6Vr6wNuXgxgEhK0j,And,22
tP2g09PqNwIwDx8DCF99dYs4zdeOrPRa,And,35
tPt_CdgPDHmRj24KMYqHp6bgO_b23c-V,iOS,23
tQG_YLyx0U3jj1dQqmy2_68gAZsd4NUw,And,45
tQWmA3ZEwMhKdDaS0KJYNFQgD1-Sr_xD,And,39
tQhgzakLmqTuoWskvfHA6_MGTRl21cnK,iOS,22
tR2dBDR1GbWKfenC6aeIypAXWrhr9R9Q,And,40
tRT-NjtFje1PmAjt_WYoZlP6M4ZmpP5H,And,26
tSJNNQqhLAnXPHz0pT4Y63QE38EWW8jU,And,19
tU4WseVdRtDqQvfOta9HldQz3FuRd8iU,And,34
tU7J0O-o9slWo4xexZViJJaJnlxI836o,And,32
tUADCo21QQ8BcdkpRDvVZlfnsbjlagZ8,iOS,34
tUEVu23GehvSqnSWcPJKfZFOTlp2KVz7,And,17
tUhKTsuNnoz671gZck6o-z9r-_O-Qc6S,And,15
tUmgJoPzoNSj78G_ucAs4ObzHMjxrIZ3,And,36
tWrWPSxZy3wO59bzok8KvNnNPj0QdwZd,And,23
tX18H5xxpePttKzK4HTgtUzPssorYEft,And,24
tX4XCZIPxEj7uyO8KqOTmaR8Xx-iOsFo,And,45
tX4snMwP11iSk-ceUAetpWrkhuj_RhrC,And,21
tXG9CIubvzf3ArQ-ijabGMGMvpeXXG5o,iOS,33
tXayAyXc2syzyHHUNjzaFRnU1FPByhFQ,iOS,16
tXe15ODV6Zwqm06eAkwaGp1hHRzjjEgc,And,16
tXeon9L5u5fcG8tqaebJMjoRcfZR8xMG,iOS,16
tYM8gb3Tu64cBBDUG0YaIgLFWbSbQY3X,iOS,15
tZEegAZovdHF7jw94CBI314fY6CBeeVW,iOS,20
tZFcK8uGV5YGuT9wYLadleSxWRmIcwUv,And,34
tZOsm-W4rUeQnLy8D4y654WkNgBMxqlb,iOS,30
tZc_VbqqIlfUa-JHqS12XPLwfU3GM-Vg,And,43
tZe9AM19pqCZEUwdtgBpuJEGE8PdjJuL,iOS,19
t_7jw0NJ03u-fFyXIq_Ynt6ogqf2gZdv,iOS,16
t_JjCo7HXejjZviI70y734Oje3yveBlh,And,42
t_VPHJVYpeHJ6lYEiKO_3_GvYPftWWwg,And,39
t_wgBH27hZLv0-Khys0AELpQrjqxL5Cd,And,25
tb0W7B4VoD0wAf8QsQKUKAeCWoKBqSa4,And,42
tbNkzbS645TjtvE_Rb4BvRPPLyhYYySK,And,30
tdUa06eb30Xsx9Ma8uhGp-uiXv2rZ2vQ,iOS,19
te3y4H0-WBE8KKobh6hUkD-xFsfmsmla,And,33
teZFrBdtaFaqyfWxDB1SIKLpTWHqbs-c,iOS,29
tefH8F8HoKAfvxClrwCx5hXAqyPVDT9u,And,21
tf2Itl9miD3eNqM0h82rHemPEbjoCWji,And,18
tf7APNn0rHkW2gzYxSOgtzYhgHycbeYH,And,44
tfYXoEmapg2YvigxYH5uwJl9BVxI_dME,And,41
tg2_XD3Z1FnlX0IzQffwpdoSH_fC_SNA,And,18
tg9r6DrGGQKDtLjsbliD-0yTS6VemnlP,iOS,17
tgAwBtddSneg22yFrlbQGxHcl3NJB3Jt,iOS,40
thIM6coS9MD3sfDfqmBCl7rZfItiQh1q,And,37
thZV4qTyEx4d29IIXmyp9Wba_dX6-RKd,iOS,25
thj79-6N7LyjLfEnfnDG7h6ue5dR-9J-,iOS,29
thpOuQvNGVN1znyASwyUBdLTEvxcD4Nh,iOS,40
ti5GXNpxF2AL8Qhx9y9_sOZNG-GIJFZe,And,27
tipJsd-jsJ_QhPq0uOKRlrsmpoEZnKgr,And,16
tjmA2DUSukOX16fBE-2bq2NZKUBd7iLM,iOS,28
tkCQeOTvmUtXgPGxARZuA0ecP-ebZ2DV,And,35
tkLAfJ6IyLoq4zoO7iYpPFyuAYeABp7y,iOS,35
tkYCPsORn8zQykrm94vAdzSTxFZczXGZ,And,15
tl7RJ1KDHqjmU1sYGHjuSk4Fxd4N6gCU,iOS,16
tlO4GSfveIFjEd9XiO6BEN5HuaeeCbs5,And,16
tlYVfB3-mVjBVcahSJW3CNLVuF7dXpvs,And,33
tlaZA7P5mnADVq0A_D7gqwBmAvamJsuP,iOS,45
tlzaUHA4lueV20-QrmFxOOOqVn25y45A,iOS,26
tnZ9XNA-yQxk8KXzbCNgtXhlRhgzX7-0,And,38
toqCDz-e0ucpkw8P226HoCfsk4HjSGfI,iOS,20
tp5KNOqjQut5ikoC4AsoOUNIm8t-iML3,iOS,29
tpsVBMQQc1MjB0Z5AftMofEAisS66Oi_,iOS,41
tpskIn8dObZerUHKD2206nsLpZ2ca_TS,And,19
tq_kSM1rPXdPqAWxiLYk46kbvnsx-zDQ,And,15
trJ8Oprx1ctUoENzoP44gcS-sBhukwE2,And,36
trdzbbEaFlTMb-v3Nx9qlv5Wge1FIEqo,iOS,33
ts_rvbZ-nMQCPtYsEqFPeej67RTJArgl,iOS,37
tslEUeB5BJ0VQ8QlUv6iax34zPIPY7s7,iOS,38
tsmHvNCY6V39u4GoOgEAwe6WcW_rCrEX,And,34
tsrH_-v5wsGbwLeiv4u8BVexjam2eSBA,And,34
tt4drmByWvj1Kw8dsgZ7HHBabVFNlJQ0,And,39
ttMFkPGvtUHfGjAGqIWFKM25LEZyTqIE,And,45
tuWkfhsrIPvsSlIhYjDlx_xtx_GZbVXO,And,17
tufIyyyTpUPraIbxRU24_OVCqFYeS8tt,iOS,25
tvDpCvxOshvtx0Ys0YHMOhO1MWdHlP3r,iOS,27
tvEf_QXjuZo_8iLc-gV9sNefYabDdGxe,iOS,26
tvPFqiKLk5V2_YKCKS86wfCXYSxa99tf,And,26
tve4g-0MoYy2tqTJgSRdBIkMHgsWGmD4,And,16
tvpLhFyz5Kcq9Vp34TGuai3HMFc-KcUd,iOS,21
twBlhVFg9Um0c-8E1MLm4f1KeQ7hteD5,And,26
tyC-RhP5x7JoPgCm1MilwPXILqf19TkQ,iOS,39
tyhXI3i7qWqLYQguFr6dxo7t-vifQ4PZ,And,32
u-48EkSdEGvcfWN1xO9tFYkv0x09Z_bI,And,33
u-vQToyWNw0-JWZOGH9BIlNvxMSfO0f9,iOS,29
u091z7jcyfQ0xhQNor6Mxa3k4Lbc1OGX,And,41
u0Q235yId80wepvGt8aFjdRjZ9T2i3Hw,And,26
u0xqOlGGyTSPf1WR_-Pev382eTrFT24t,And,23
u1mb9VMdckJFNMYtmGO9inUYAbRF6RLR,iOS,30
u2LDw0hrb0_7MeGDi0nFOOHnuABWMwSV,And,16
u2tR2OezFK5xzl86PYusYZz9BkE05yay,iOS,22
u4LJp2k65DR4miBQd1Y6uKkpTcIHkiTk,And,25
u4_9Iz3lI2zKZgLKHe2mxa3qpfa5hpi6,And,36
u4zqr3-mBMCXEH5itmMIrRu0VLcvvWhm,And,27
u50PdBlEu7ZIGLQx6Ow46EnHR5dn859f,iOS,25
u5WuIgDRxCjZHnBUQWO2K7koTOXbYNt4,iOS,41
u5yRrBPMT0qIGk5YIeTTzoitxEtvqZNq,And,40
u7jcfT6LwWifwORzuacIsBkDxILbn_IC,And,40
u81mSosBVK3aV31UDmy4S4mlj5__QuvA,iOS,18
u8Qw-eWwqUJtb0_HSBJ58XeJlVJVKRjV,And,40
u9PkAHrPEebFdj6PQhLSoCnEPOk5e50J,iOS,35
u9Wsjk1kEv2i9kYc8X6-iDYNBBiqaxhB,And,30
uAcAplppOKmgde-QQjnF1cudy7Ze7ba-,iOS,25
uAxElmpP-uZewrABiAToSZ7BnL7X4Kce,iOS,33
uB6z4r8G_qNTMcICpiu9nbjmd-5tCYDz,And,22
uBK92OXdiDMZrQeMYzwiAuIjcQUIepPn,And,-1
uBMa2Xxaw4gDVNaUbMczwF-wrojaM8EF,iOS,21
uBhyNJlrD-6QFft8aMZiggKOhOiVS5t4,And,40
uBw2oc6j0sPoViIPc7xMj--oN5k4zjx9,iOS,26
uCEatnbV_pxTXOLiLRpFTjNrEdZEIdSj,And,32
uCN6pBrxDE2NF8PGK3KKTpTywPFfoDdV,And,23
uCWWcbrp0c35niiGdDSttTIPezW0QAig,iOS,22
uCXpBh1DLp4FBpJJxSsOF8ZjFepXPk2-,iOS,20
uCgD1O6ra-AkCOO90ZrCqU8c7YXDyJW0,iOS,-1
uCgXh3dWRaTn6u9sN8E4fckPsC8W8k20,And,27
uDwBkL3mf4GaVjS7K6Buzq2yICT-4OtJ,And,28
uFzqudrkThztXN5uodfIo64YVMC049Lb,iOS,-1
uGHByutFKd5eDFg5k4V3D9DHLwH6CmJY,iOS,34
uH2W2sEuDENbM__xqLIoux-uV69P8gsq,iOS,16
uH6VAQql8aTvlUvx0InSkLC35gNaeeIp,And,-1
uHEaTl6N1qchB_djZIdbNN9HCIayD-vA,And,15
uHql6aX5lIBLXGYAkihG1xH2YcFG-j4e,iOS,31
uIc4Jl07zz56B54j9wYfqqqW9C0hux2H,iOS,17
uIw5PXrz_XpTKoHl_6ZpxT4uIwr51ntP,And,38
uJAUSO9mvg-L0Ha4WdYlHUMYXiPSA_24,iOS,-1
uJEoaTrlM_CgE8gRr7krboKIm3ElS7LC,And,16
uJSb5A6Q_DOJb_BtKsiCba4-QLQsSkIu,And,39
uJXwYIaDojeCQGGqOEJNEz-6jXUDZCIS,iOS,21
uJnQeCSMvxBVG-jjFPuKFN-rRZNu04s-,And,42
uKLiINFV0_zwke-ykTzdBQNRGT3EE181,iOS,20
uL10OYTqEQ_03Jxs47Nvp8c0NP5zEY1l,iOS,32
uLDX19GdB1pJ6wqkrt6msFc-F3-XXHqX,iOS,40
uLGwMb1BhDFypofu8a--6aRoeyJKeGNG,And,16
uLsp0HPO6_nwxsdWHJqMJebc18aLvOy1,iOS,32
uNBScsRI-LLSZRitfmgNC7-bQWvD2Crr,iOS,27
uNwLUiOTcbxsiecO2Ok-7AtRXv6w_q1R,And,36
uOHLziF5xggr4ct5vVbT05IYRQHZ2sUd,iOS,35
uOny62kQetDEMZ9EavHbnXGFPowmVSiB,iOS,28
uOoqFmuEPzWyyrLVk8aaUFxmBz8pJZdV,iOS,18
uPCiNslQ_uG2L_4Ie9HtLlR9xagbGRcL,iOS,22
uQObfvX6YVNnIpNk8FvchiPyok6YE12D,iOS,27
uQYZahwt57uZyd7zew5_3Jsk2IReKtQj,And,35
uRpR4e4PgOfJkroFSZSfLBwnUkAA-1Sn,iOS,17
uS8-EzCdlRp5OnmJTben6BToV-RiC__0,iOS,-1
uS8d2D5nVzIc4GmsRSrA137O4-QCpw8w,And,42
uSyYXxfNXBSgU27d12eysx5iDwRjUt1i,iOS,25
uT04ag3E5TlC0M2D9uEnF85R_LKnNNvv,iOS,18
uW6j309J0I8mTxxA3f0r3VHCnggNIYrA,iOS,28
uXABXhOu8B2RfzeX0otpRgPujKK-uDOT,iOS,24
uXBf-_wbJQgQVRj7IYhEEtzQTCAWuAMa,And,41
uXDxYTbecQdpBkbftZkCV1EMFCMSNP4K,iOS,29
uXKRiNjy8iVTNwuc_uTMMB49Afz1LD29,And,33
uXpPxoq_qbV0yb2IJ4oALcJEGTYtBuwF,iOS,33
uXqujnW6Rnv1Lr1T-fXaqnrhEo3rOmmu,And,34
uXt0aAnUkdrLSsocJRgSp0Er-VYeYW7W,iOS,33
uYLYwPwkbdREFCuc8czYioZVTNaXIURH,iOS,24
uYZSpWIb4cgmfrtsNXMmmki2A0GKC63w,And,37
u_V4VPr3bxv5A8s-S_sP7RS-tCXDdjg9,And,39
u_d-uXFRqrUbifBq_0uYgHYZAzfvV7cf,iOS,32
u_oB7_S2gYzphDfwFRgwUl85l9E-Vt25,iOS,22
ua-vPU1e2js5awRvj8fwwbcdRbz07qgc,iOS,34
ub1VmbYeua-zL9GHnExDW90WptkcLB5U,iOS,27
ub4WRR1ZSQZ5KK89PpLMRorx4cD7pb7H,iOS,30
ucBcunJJOALEfv1cHqgnOo_5MsPfbInI,iOS,38
ucCXuNPu7CtHdGGPwRHVpPCXWDWA45pS,iOS,40
ucGuJWFemwVvWfrWwlugkZxMCCqWIYxX,iOS,28
ucUWgbRj5qM7ZuDGZCXh2LbhhJaa5y_l,And,38
ud8aVCnDbMye4fqofJkXdKsm8La6-SNh,And,22
uecvb9n1JmYYykspnQe28jezM2G7kXJJ,And,42
ufMNuHl9t23qKlMWEJE9G5E_4OjSYFnO,iOS,-1
ugqbJtMmaDLQKLCTiT7opQ_-3e3ZBrbE,iOS,33
uhN6atzrJ4uSVNx2caflSgiiyb_2QzoF,iOS,34
uhQ35NNOWK0q9mrdKL3tLgsooZIoK5OU,iOS,39
uhbNRbGkowqm8XexhfXim-MJEtBUXdR3,And,30
uhsTJEfXq0yPc_M8vvVUkz2sMzLyHgSR,And,26
uhuaNkD2Lm_adJHfXCHPIpVKrdnQEVj5,And,15
ui-TQvNFBK1a-iXyyd9iIexQCNKdH-EB,And,40
ui0BnD4541ksuhrqFlWzQv0aFnXn-SxR,iOS,36
uiGgvNo01RlzxkSCSElT7qL43yFji4Ao,And,40
uk2lQ5CDlB-wVTX1pkcOj_ojlR2GG_-F,And,18
ulFaGALSMl8sukAmp_h9yreWz9ngpZM0,And,36
ulIYWdBwOTnvY8LRZJOwBr3abhV2n0TY,And,15
ulgi0vyjXh9KHnTyuu_yaJEY5lybhHAG,iOS,26
um793VrojOnN6W98iv8hoBE_cwdrBiIM,And,39
umNP91CsOj0OHXa-Fzz10oODV4hfH8Kj,iOS,24
umbpLeW4gGrvz0Proh9Tj2RuLLDWtqVm,And,21
uncFSkIWqokXon1a-gjO9AOXEwILb3N0,And,21
upyAZrE7lxAOhGPuWYIMYv0s_UKmbtNu,iOS,20
uqYhVGEAnEkqS8skVBcNxPNtA9-hBbVA,And,-1
urDzD0jaOv_-LYr315b-Hw2NCfYelzoR,And,18
usEFjYMAp1H51pHbMTJAyt0Nn61rK_DS,iOS,-1
ut7RHu7_ROnwVAWnS2d0eJnbT98kzn8X,And,17
ux1SOwbRXMa78nnOHa6UMOowfyfVgJN8,And,36
ux4LH73trmnjkdAWTu2ajxpWJmVnoYrb,And,28
ux87cZBMMtgiLE2RkCCQcQr_y139HFMu,iOS,25
